id_country,pollution,region_name,year
TZA,11.1,Momba,congo_2019
TZA,11.7,Mbozi,congo_2019
TZA,10.9,Mbeya Rural,congo_2019
TZA,10.0,Mbarali,congo_2019
TZA,9.1,Mbarali,congo_2019
TZA,8.5,Wanging'ombe,congo_2019
TZA,7.6,Mufindi,congo_2019
TZA,9.1,Kilombero,congo_2019
TZA,9.1,Ulanga,congo_2019
TZA,8.4,Ulanga,congo_2019
TZA,8.3,Ulanga,congo_2019
TZA,7.4,Liwale,congo_2019
TZA,7.0,Liwale,congo_2019
TZA,6.4,Kilwa,congo_2019
TZA,5.7,Kilwa,congo_2019
AGO,16.3,Viana,congo_2019
AGO,18.0,Icolo e Bengo,congo_2019
AGO,19.2,Cambambe,congo_2019
AGO,20.0,Cazengo,congo_2019
AGO,20.0,Lucala,congo_2019
AGO,19.6,Cacuzo,congo_2019
AGO,20.3,Calandula,congo_2019
AGO,20.6,Mucari,congo_2019
AGO,21.9,Quela,congo_2019
AGO,22.2,Xá Muteba,congo_2019
AGO,22.2,Capenda,congo_2019
AGO,22.7,Capenda,congo_2019
AGO,22.5,Lubalo,congo_2019
AGO,23.0,Lubalo,congo_2019
AGO,23.6,Lucapa,congo_2019
AGO,23.5,Saurimo,congo_2019
AGO,23.0,Saurimo,congo_2019
AGO,24.0,Muconda,congo_2019
COD,23.6,Sandoa,congo_2019
COD,24.3,Sandoa,congo_2019
COD,23.6,Sandoa,congo_2019
COD,24.0,Sandoa,congo_2019
COD,23.3,Sandoa,congo_2019
COD,22.5,Kamina,congo_2019
COD,22.5,Kamina,congo_2019
COD,21.9,Bukama,congo_2019
COD,21.2,Bukama,congo_2019
COD,20.2,Mitwaba,congo_2019
COD,20.5,Mitwaba,congo_2019
COD,18.3,Pweto,congo_2019
COD,18.1,Pweto,congo_2019
ZMB,16.4,Nchelenge,congo_2019
ZMB,16.6,Mporokoso,congo_2019
ZMB,16.0,Nsama,congo_2019
ZMB,15.3,Mpulungu,congo_2019
ZMB,12.1,Mpulungu,congo_2019
ZMB,11.3,Senga Hill,congo_2019
ZMB,11.4,Nakonde,congo_2019
TZA,10.8,Tunduma,congo_2019
TZA,9.8,Ileje,congo_2019
TZA,9.6,Rungwe,congo_2019
TZA,8.9,Makete,congo_2019
TZA,8.1,Njombe Urban,congo_2019
TZA,8.1,Njombe Rural,congo_2019
TZA,10.2,Kilombero,congo_2019
TZA,9.7,Ulanga,congo_2019
TZA,9.4,Ulanga,congo_2019
TZA,8.3,Ulanga,congo_2019
TZA,7.1,Liwale,congo_2019
TZA,6.8,Liwale,congo_2019
TZA,6.4,Kilwa,congo_2019
TZA,5.9,Kilwa,congo_2019
AGO,15.6,Muxima,congo_2019
AGO,17.1,Muxima,congo_2019
AGO,18.6,Muxima,congo_2019
AGO,19.8,Cambambe,congo_2019
AGO,19.5,Cacuzo,congo_2019
AGO,19.6,Mussende,congo_2019
AGO,19.7,Malanje,congo_2019
AGO,20.2,Cangandala,congo_2019
AGO,20.8,Cambundi-Catembo,congo_2019
AGO,21.3,Xá Muteba,congo_2019
AGO,21.6,Xá Muteba,congo_2019
AGO,21.7,Capenda,congo_2019
AGO,22.1,Capenda,congo_2019
AGO,21.0,Lubalo,congo_2019
AGO,21.9,Saurimo,congo_2019
AGO,21.7,Saurimo,congo_2019
AGO,21.6,Muconda,congo_2019
AGO,21.9,Muconda,congo_2019
COD,22.5,Sandoa,congo_2019
COD,23.1,Sandoa,congo_2019
COD,23.0,Sandoa,congo_2019
COD,23.5,Sandoa,congo_2019
COD,22.3,Kamina,congo_2019
COD,22.3,Kamina,congo_2019
COD,20.9,Kamina,congo_2019
COD,20.1,Lubudi,congo_2019
COD,18.0,Lubudi,congo_2019
COD,18.4,Mitwaba,congo_2019
COD,19.4,Mitwaba,congo_2019
COD,17.9,Mitwaba,congo_2019
COD,18.0,Kasenga,congo_2019
ZMB,16.8,Nchelenge,congo_2019
ZMB,16.8,Kawambwa,congo_2019
ZMB,16.3,Kawambwa,congo_2019
ZMB,14.2,Lunte District,congo_2019
ZMB,12.5,Lunte District,congo_2019
ZMB,12.5,Mungwi,congo_2019
ZMB,11.6,Mungwi,congo_2019
ZMB,12.7,Mungwi,congo_2019
ZMB,11.4,Isoka,congo_2019
ZMB,10.2,Isoka,congo_2019
MWI,10.8,TA Kilupula,congo_2019
MWI,9.6,Lake Malawi,congo_2019
TZA,8.2,Ludewa,congo_2019
TZA,8.5,Songea Rural,congo_2019
TZA,9.5,Songea Rural,congo_2019
TZA,9.5,Ulanga,congo_2019
TZA,9.0,Namtumbo,congo_2019
TZA,7.9,Liwale,congo_2019
TZA,6.5,Liwale,congo_2019
TZA,7.0,Liwale,congo_2019
TZA,6.6,Kilwa,congo_2019
TZA,6.3,Lindi Rural,congo_2019
AGO,17.0,Muxima,congo_2019
AGO,17.7,Muxima,congo_2019
AGO,18.9,Libolo,congo_2019
AGO,19.3,Libolo,congo_2019
AGO,19.2,Mussende,congo_2019
AGO,19.3,Mussende,congo_2019
AGO,19.3,Cangandala,congo_2019
AGO,19.8,Cambundi-Catembo,congo_2019
AGO,20.0,Cambundi-Catembo,congo_2019
AGO,19.9,Xá Muteba,congo_2019
AGO,19.7,Capenda,congo_2019
AGO,19.8,Cacolo,congo_2019
AGO,20.1,Saurimo,congo_2019
AGO,20.1,Saurimo,congo_2019
AGO,19.9,Muconda,congo_2019
AGO,20.9,Muconda,congo_2019
AGO,21.4,Muconda,congo_2019
AGO,21.8,Muconda,congo_2019
COD,21.4,Dilolo,congo_2019
COD,21.3,Dilolo,congo_2019
COD,20.7,Dilolo,congo_2019
COD,19.7,Mutshatsha,congo_2019
COD,19.7,Mutshatsha,congo_2019
COD,19.7,Lubudi,congo_2019
COD,17.5,Mutshatsha,congo_2019
COD,17.8,Lubudi,congo_2019
COD,18.4,Lubudi,congo_2019
COD,19.2,Kasenga,congo_2019
COD,17.5,Kasenga,congo_2019
COD,18.2,Kasenga,congo_2019
ZMB,17.1,Mwense,congo_2019
ZMB,16.4,Chipili,congo_2019
ZMB,14.5,Lupososhi,congo_2019
ZMB,13.8,Lunte District,congo_2019
ZMB,13.0,Kasama,congo_2019
ZMB,12.3,Kasama,congo_2019
ZMB,12.6,Mungwi,congo_2019
ZMB,11.2,Chinsali,congo_2019
ZMB,12.0,Isoka,congo_2019
ZMB,10.1,Mafinga,congo_2019
MWI,10.5,Nyika N.P. - Chitipa,congo_2019
TZA,10.4,Ludewa,congo_2019
TZA,10.3,Songea Rural,congo_2019
TZA,9.8,Songea Rural,congo_2019
TZA,9.3,Namtumbo,congo_2019
TZA,8.7,Namtumbo,congo_2019
TZA,7.4,Liwale,congo_2019
TZA,7.0,Liwale,congo_2019
TZA,6.8,Liwale,congo_2019
TZA,6.5,Nachingwea,congo_2019
TZA,6.3,Lindi Rural,congo_2019
TZA,5.5,Lindi Rural,congo_2019
AGO,16.8,Porto Amboim,congo_2019
AGO,17.1,Porto Amboim,congo_2019
AGO,18.1,Ebo,congo_2019
AGO,18.4,Quibala,congo_2019
AGO,18.2,Quibala,congo_2019
AGO,18.8,Mussende,congo_2019
AGO,18.9,Andulo,congo_2019
AGO,19.2,Luquembo,congo_2019
AGO,19.9,Luquembo,congo_2019
AGO,18.5,Quirima,congo_2019
AGO,18.8,Cacolo,congo_2019
AGO,18.7,Cacolo,congo_2019
AGO,18.7,Dala,congo_2019
AGO,18.8,Dala,congo_2019
AGO,19.5,Dala,congo_2019
AGO,20.0,Muconda,congo_2019
AGO,20.7,Muconda,congo_2019
COD,20.4,Dilolo,congo_2019
COD,20.9,Dilolo,congo_2019
COD,19.5,Dilolo,congo_2019
COD,18.5,Dilolo,congo_2019
COD,18.2,Dilolo,congo_2019
COD,18.5,Mutshatsha,congo_2019
COD,17.0,Mutshatsha,congo_2019
COD,17.0,Mutshatsha,congo_2019
COD,17.5,Lubudi,congo_2019
COD,17.7,Kambove,congo_2019
COD,18.3,Kambove,congo_2019
COD,17.1,Kasenga,congo_2019
COD,17.9,Kasenga,congo_2019
ZMB,16.6,Mwense,congo_2019
ZMB,15.7,Lupososhi,congo_2019
ZMB,15.3,Lupososhi,congo_2019
ZMB,14.0,Luwingu,congo_2019
ZMB,12.7,Kasama,congo_2019
ZMB,12.6,Shiwamg'andu,congo_2019
ZMB,11.3,Shiwamg'andu,congo_2019
ZMB,12.1,Chinsali,congo_2019
ZMB,12.3,Chama,congo_2019
ZMB,11.4,Mafinga,congo_2019
MWI,9.8,Nyika National Park - Rumphi,congo_2019
TZA,10.2,Nyasa,congo_2019
TZA,9.5,Songea Rural,congo_2019
TZA,9.1,Songea Rural,congo_2019
TZA,9.4,Namtumbo,congo_2019
TZA,8.1,Tunduru,congo_2019
TZA,7.6,Tunduru,congo_2019
TZA,6.8,Tunduru,congo_2019
TZA,6.9,Nanyumbu,congo_2019
TZA,6.2,Masasi Town,congo_2019
TZA,5.7,Newala,congo_2019
TZA,5.5,Tandahimba,congo_2019
MOZ,5.0,Palma,congo_2019
AGO,16.9,Seles,congo_2019
AGO,17.4,Seles,congo_2019
AGO,17.9,Waku Kungo,congo_2019
AGO,17.4,Waku Kungo,congo_2019
AGO,17.0,Andulo,congo_2019
AGO,17.6,Andulo,congo_2019
AGO,17.7,Nharea,congo_2019
AGO,18.5,Luquembo,congo_2019
AGO,18.5,Quirima,congo_2019
AGO,18.0,Quirima,congo_2019
AGO,17.7,Cacolo,congo_2019
AGO,18.5,Dala,congo_2019
AGO,18.4,Camanongue,congo_2019
AGO,19.1,Dala,congo_2019
AGO,19.8,Muconda,congo_2019
AGO,19.4,Lucano,congo_2019
AGO,19.4,Lucano,congo_2019
AGO,19.0,Alto Zambeze,congo_2019
AGO,17.7,Alto Zambeze,congo_2019
AGO,17.3,Alto Zambeze,congo_2019
ZMB,17.2,Ikelenge,congo_2019
COD,16.4,Mutshatsha,congo_2019
ZMB,15.8,Mwinilunga,congo_2019
COD,16.0,Mutshatsha,congo_2019
COD,16.0,Kambove,congo_2019
COD,16.5,Kambove,congo_2019
COD,17.3,Kambove,congo_2019
COD,17.1,Kasenga,congo_2019
COD,17.6,Kasenga,congo_2019
ZMB,15.3,Mansa,congo_2019
ZMB,14.6,Mansa,congo_2019
ZMB,15.2,Chilubi,congo_2019
ZMB,13.3,Kasama,congo_2019
ZMB,12.3,Kanchibiya,congo_2019
ZMB,11.5,Shiwamg'andu,congo_2019
ZMB,12.0,Chama,congo_2019
ZMB,12.3,Chama,congo_2019
ZMB,11.0,Chama,congo_2019
MWI,9.5,TA Mtwalo,congo_2019
TZA,9.7,Nyasa,congo_2019
TZA,10.0,Nyasa,congo_2019
TZA,9.9,Songea Rural,congo_2019
TZA,9.6,Namtumbo,congo_2019
TZA,8.7,Namtumbo,congo_2019
TZA,7.8,Tunduru,congo_2019
TZA,7.1,Tunduru,congo_2019
TZA,6.9,Nanyumbu,congo_2019
TZA,6.2,Nanyumbu,congo_2019
MOZ,6.2,Mueda,congo_2019
MOZ,5.4,Nangade,congo_2019
MOZ,5.6,Mocimboa da Praia,congo_2019
AGO,16.5,Sumbe,congo_2019
AGO,16.5,Cassongue,congo_2019
AGO,16.9,Cassongue,congo_2019
AGO,16.2,Bailundo,congo_2019
AGO,16.0,Mungo,congo_2019
AGO,16.0,Andulo,congo_2019
AGO,16.2,Nharea,congo_2019
AGO,17.7,Cuemba,congo_2019
AGO,17.6,Cuemba,congo_2019
AGO,17.7,Cuemba,congo_2019
AGO,17.4,Moxico,congo_2019
AGO,17.5,Moxico,congo_2019
AGO,18.8,Moxico,congo_2019
AGO,18.7,Léua,congo_2019
AGO,18.7,Cameia,congo_2019
AGO,18.8,Lucano,congo_2019
AGO,18.1,Lucano,congo_2019
AGO,18.7,Alto Zambeze,congo_2019
AGO,16.8,Alto Zambeze,congo_2019
AGO,16.3,Alto Zambeze,congo_2019
ZMB,15.9,Mwinilunga,congo_2019
ZMB,15.6,Mwinilunga,congo_2019
ZMB,15.5,Mwinilunga,congo_2019
COD,15.3,Kambove,congo_2019
COD,15.0,Kambove,congo_2019
COD,16.0,Kambove,congo_2019
COD,16.7,Kipushi,congo_2019
COD,16.5,Kipushi,congo_2019
COD,17.2,Sakania,congo_2019
ZMB,15.6,Chembe,congo_2019
ZMB,14.1,Milengi,congo_2019
ZMB,14.9,Samfya,congo_2019
ZMB,15.1,Lunga,congo_2019
ZMB,12.1,Kanchibiya,congo_2019
ZMB,11.4,Kanchibiya,congo_2019
ZMB,11.7,Mpika,congo_2019
ZMB,12.6,Mpika,congo_2019
ZMB,12.1,Chama,congo_2019
MWI,10.0,TA Chindi,congo_2019
MWI,9.4,SC Kampingo Sibande,congo_2019
MWI,10.6,Lake Malawi,congo_2019
MOZ,10.2,Lago,congo_2019
MOZ,9.5,Sanga,congo_2019
MOZ,9.5,Sanga,congo_2019
MOZ,8.7,Mavago,congo_2019
MOZ,7.9,Mecula,congo_2019
MOZ,7.0,Mecula,congo_2019
MOZ,6.0,Mecula,congo_2019
MOZ,6.0,Mueda,congo_2019
MOZ,5.8,Mueda,congo_2019
MOZ,5.3,Muidumbe,congo_2019
MOZ,5.3,Macomia,congo_2019
AGO,15.3,Lobito,congo_2019
AGO,15.3,Bocoio,congo_2019
AGO,16.3,Balombo,congo_2019
AGO,16.1,Londuimbale,congo_2019
AGO,16.2,Bailundo,congo_2019
AGO,15.2,Bailundo,congo_2019
AGO,15.1,Kuito,congo_2019
AGO,15.7,Catabola,congo_2019
AGO,16.3,Camacupa,congo_2019
AGO,15.9,Cuemba,congo_2019
AGO,15.6,Moxico,congo_2019
AGO,16.3,Moxico,congo_2019
AGO,16.9,Moxico,congo_2019
AGO,18.0,Moxico,congo_2019
AGO,17.8,Moxico,congo_2019
AGO,18.7,Moxico,congo_2019
AGO,18.1,Cameia,congo_2019
AGO,18.2,Lucano,congo_2019
AGO,16.5,Alto Zambeze,congo_2019
AGO,15.3,Alto Zambeze,congo_2019
AGO,15.3,Alto Zambeze,congo_2019
ZMB,15.7,Mwinilunga,congo_2019
ZMB,15.4,Mwinilunga,congo_2019
ZMB,15.5,Kalumbila,congo_2019
ZMB,15.4,Kalumbila,congo_2019
ZMB,15.8,Solwezi,congo_2019
ZMB,15.6,Solwezi,congo_2019
ZMB,16.5,Mushindano,congo_2019
COD,16.1,Sakania,congo_2019
COD,15.7,Sakania,congo_2019
COD,15.9,Sakania,congo_2019
ZMB,14.8,Milengi,congo_2019
COD,14.9,Sakania,congo_2019
ZMB,14.5,Chitambo,congo_2019
ZMB,12.4,Lavushimanda,congo_2019
ZMB,11.8,Mpika,congo_2019
ZMB,13.3,Mpika,congo_2019
ZMB,12.9,Mpika,congo_2019
ZMB,12.3,Lumezi,congo_2019
ZMB,9.8,Lundazi,congo_2019
MWI,9.6,TA Mzikubola,congo_2019
MOZ,10.5,Lago,congo_2019
MOZ,10.2,Sanga,congo_2019
MOZ,10.0,Sanga,congo_2019
MOZ,9.3,Mavago,congo_2019
MOZ,8.4,Mecula,congo_2019
MOZ,7.9,Mecula,congo_2019
MOZ,7.0,Mecula,congo_2019
MOZ,6.4,Montepuez,congo_2019
MOZ,5.7,Montepuez,congo_2019
MOZ,5.8,Montepuez,congo_2019
MOZ,5.3,Meluco,congo_2019
MOZ,5.1,Macomia,congo_2019
AGO,13.7,Baía Farta,congo_2019
AGO,14.6,Benguela,congo_2019
AGO,14.8,Cubal,congo_2019
AGO,14.9,Ganda,congo_2019
AGO,15.4,Ukuma,congo_2019
AGO,14.9,Huambo,congo_2019
AGO,14.6,Catchiungo,congo_2019
AGO,14.4,Chinguar,congo_2019
AGO,15.7,Kuito,congo_2019
AGO,15.5,Camacupa,congo_2019
AGO,14.7,Camacupa,congo_2019
AGO,15.1,Moxico,congo_2019
AGO,15.3,Moxico,congo_2019
AGO,16.0,Moxico,congo_2019
AGO,17.1,Moxico,congo_2019
AGO,16.7,Moxico,congo_2019
AGO,17.4,Alto Zambeze,congo_2019
AGO,18.0,Alto Zambeze,congo_2019
AGO,17.2,Alto Zambeze,congo_2019
AGO,15.5,Alto Zambeze,congo_2019
AGO,15.1,Alto Zambeze,congo_2019
AGO,14.8,Alto Zambeze,congo_2019
ZMB,14.9,Manyinga,congo_2019
ZMB,15.1,Mwinilunga,congo_2019
ZMB,15.8,Kalumbila,congo_2019
ZMB,15.8,Kalumbila,congo_2019
ZMB,14.7,Solwezi,congo_2019
ZMB,14.8,Solwezi,congo_2019
ZMB,15.3,Lufwanyama,congo_2019
ZMB,15.3,Kalulushi,congo_2019
ZMB,14.5,Kitwe,congo_2019
COD,14.5,Sakania,congo_2019
COD,14.2,Sakania,congo_2019
COD,13.8,Sakania,congo_2019
ZMB,12.1,Chitambo,congo_2019
ZMB,11.4,Lavushimanda,congo_2019
ZMB,11.5,Lavushimanda,congo_2019
ZMB,13.5,Mpika,congo_2019
ZMB,12.7,Lumezi,congo_2019
ZMB,11.6,Lumezi,congo_2019
MWI,10.2,Kasungu National Park,congo_2019
MWI,9.7,TA Wimbe,congo_2019
MOZ,10.0,Sanga,congo_2019
MOZ,9.6,Muembe,congo_2019
MOZ,9.6,Muembe,congo_2019
MOZ,9.2,Majune,congo_2019
MOZ,7.9,Marrupa,congo_2019
MOZ,7.2,Marrupa,congo_2019
MOZ,6.7,Montepuez,congo_2019
MOZ,6.1,Montepuez,congo_2019
MOZ,5.9,Montepuez,congo_2019
MOZ,5.5,Ancuabe,congo_2019
MOZ,5.0,Quissanga,congo_2019
AGO,13.2,Baía Farta,congo_2019
AGO,13.4,Caiambambo,congo_2019
AGO,13.8,Cubal,congo_2019
AGO,14.3,Ganda,congo_2019
AGO,13.9,Longonjo,congo_2019
AGO,13.7,Caála,congo_2019
AGO,14.2,Tchicala-Tcholoanga,congo_2019
AGO,14.5,Chitembo,congo_2019
AGO,14.7,Chitembo,congo_2019
AGO,14.5,Chitembo,congo_2019
AGO,15.0,Luchazes,congo_2019
AGO,14.5,Luchazes,congo_2019
AGO,15.0,Luchazes,congo_2019
AGO,14.9,Moxico,congo_2019
AGO,15.1,Luchazes,congo_2019
AGO,15.6,Lumbala-Nguimbo,congo_2019
AGO,16.6,Lumbala-Nguimbo,congo_2019
AGO,17.2,Alto Zambeze,congo_2019
ZMB,16.9,Chavuma,congo_2019
ZMB,16.0,Zambezi,congo_2019
ZMB,14.9,Zambezi,congo_2019
ZMB,15.3,Kabompo,congo_2019
ZMB,14.1,Manyinga,congo_2019
ZMB,14.7,Mufumbwe,congo_2019
ZMB,15.0,Kasempa,congo_2019
ZMB,14.6,Kasempa,congo_2019
ZMB,14.5,Kasempa,congo_2019
ZMB,14.4,Solwezi,congo_2019
ZMB,14.4,Lufwanyama,congo_2019
ZMB,13.9,Lufwanyama,congo_2019
ZMB,14.0,Masaiti,congo_2019
ZMB,13.1,Masaiti,congo_2019
COD,12.7,Sakania,congo_2019
COD,11.9,Sakania,congo_2019
ZMB,11.4,Serenje,congo_2019
ZMB,11.1,Chitambo,congo_2019
ZMB,13.1,Chitambo,congo_2019
ZMB,13.4,Mambwe,congo_2019
ZMB,12.7,Mambwe,congo_2019
ZMB,11.1,Chipangali,congo_2019
MWI,10.5,SC Kawamba,congo_2019
MWI,9.8,TA Kalumo,congo_2019
MWI,9.9,TA Mwadzama,congo_2019
MOZ,9.5,Lichinga,congo_2019
MOZ,9.8,Lichinga,congo_2019
MOZ,9.4,Majune,congo_2019
MOZ,8.8,Majune,congo_2019
MOZ,8.2,Marrupa,congo_2019
MOZ,7.6,Marrupa,congo_2019
MOZ,6.9,Balama,congo_2019
MOZ,5.8,Balama,congo_2019
MOZ,5.6,Montepuez,congo_2019
MOZ,5.3,Ancuabe,congo_2019
MOZ,5.0,Ancuabe,congo_2019
AGO,13.0,Camacuio,congo_2019
AGO,12.2,Camacuio,congo_2019
AGO,12.8,Chongoroi,congo_2019
AGO,12.3,Chongoroi,congo_2019
AGO,12.9,Caluquembe,congo_2019
AGO,13.3,Caconda,congo_2019
AGO,13.6,Chipindo,congo_2019
AGO,14.1,Kuvango,congo_2019
AGO,13.8,Chitembo,congo_2019
AGO,13.2,Chitembo,congo_2019
AGO,13.6,Chitembo,congo_2019
AGO,14.8,Cuito Cuanavale,congo_2019
AGO,13.7,Luchazes,congo_2019
AGO,14.0,Luchazes,congo_2019
AGO,14.4,Luchazes,congo_2019
AGO,14.6,Luchazes,congo_2019
AGO,14.2,Lumbala-Nguimbo,congo_2019
AGO,15.2,Lumbala-Nguimbo,congo_2019
AGO,17.0,Lumbala-Nguimbo,congo_2019
ZMB,16.3,Zambezi,congo_2019
ZMB,16.2,Zambezi,congo_2019
ZMB,14.3,Zambezi,congo_2019
ZMB,14.7,Kabompo,congo_2019
ZMB,14.2,Kabompo,congo_2019
ZMB,14.0,Mufumbwe,congo_2019
ZMB,13.9,Mufumbwe,congo_2019
ZMB,14.0,Kasempa,congo_2019
ZMB,13.8,Kasempa,congo_2019
ZMB,12.9,Kasempa,congo_2019
ZMB,13.9,Ngabwe,congo_2019
ZMB,13.4,Mpongwe,congo_2019
ZMB,12.9,Mpongwe,congo_2019
ZMB,12.3,Kapiri Mposhi,congo_2019
ZMB,12.0,Mkushi,congo_2019
ZMB,11.2,Mkushi,congo_2019
ZMB,11.9,Serenje,congo_2019
ZMB,12.4,Serenje,congo_2019
ZMB,12.9,Petauke,congo_2019
ZMB,12.3,Petauke,congo_2019
ZMB,10.6,Kasenengwa,congo_2019
ZMB,10.3,Chipata,congo_2019
MWI,10.5,TA Zulu,congo_2019
MWI,9.8,TA Chitukula,congo_2019
MWI,10.6,TA Chiwere,congo_2019
MOZ,10.1,N'gauma,congo_2019
MOZ,9.7,N'gauma,congo_2019
MOZ,9.2,Majune,congo_2019
MOZ,8.7,Maúa,congo_2019
MOZ,8.4,Maúa,congo_2019
MOZ,8.0,Marrupa,congo_2019
MOZ,7.4,Balama,congo_2019
MOZ,5.9,Namuno,congo_2019
MOZ,5.9,Namuno,congo_2019
MOZ,5.1,Namapa,congo_2019
MOZ,5.0,Memba,congo_2019
AGO,13.0,Camacuio,congo_2019
AGO,12.0,Bibala,congo_2019
AGO,11.9,Quilengues,congo_2019
AGO,11.5,Quilengues,congo_2019
AGO,12.2,Chicomba,congo_2019
AGO,12.8,Chicomba,congo_2019
AGO,13.1,Jamba,congo_2019
AGO,13.1,Kuvango,congo_2019
AGO,12.7,Cuchi,congo_2019
AGO,12.4,Chitembo,congo_2019
AGO,12.7,Menongue,congo_2019
AGO,13.1,Cuito Cuanavale,congo_2019
AGO,13.4,Cuito Cuanavale,congo_2019
AGO,13.2,Luchazes,congo_2019
AGO,14.1,Luchazes,congo_2019
AGO,13.9,Luchazes,congo_2019
AGO,14.3,Lumbala-Nguimbo,congo_2019
AGO,14.2,Lumbala-Nguimbo,congo_2019
AGO,16.0,Lumbala-Nguimbo,congo_2019
ZMB,16.0,Kalabo,congo_2019
ZMB,15.8,Mitete,congo_2019
ZMB,14.1,Lukulu,congo_2019
ZMB,13.0,Lukulu,congo_2019
ZMB,12.9,Lukulu,congo_2019
ZMB,13.0,Kaoma,congo_2019
ZMB,13.5,Mufumbwe,congo_2019
ZMB,13.4,Mufumbwe,congo_2019
ZMB,13.5,Kasempa,congo_2019
ZMB,12.5,Kasempa,congo_2019
ZMB,13.1,Ngabwe,congo_2019
ZMB,12.2,Ngabwe,congo_2019
ZMB,10.8,Kapiri Mposhi,congo_2019
ZMB,10.9,Kapiri Mposhi,congo_2019
ZMB,11.1,Luano,congo_2019
ZMB,12.1,Luano,congo_2019
ZMB,12.6,Nyimba,congo_2019
ZMB,12.5,Nyimba,congo_2019
ZMB,10.9,Petauke,congo_2019
ZMB,10.6,Sinda,congo_2019
ZMB,10.6,Katete,congo_2019
MOZ,11.4,Chifunde,congo_2019
MOZ,9.9,Chifunde,congo_2019
MWI,10.1,TA Chiseka,congo_2019
MWI,10.1,TA Kaphuka,congo_2019
MWI,10.9,SC Namabvi,congo_2019
MOZ,10.0,Mecanhelas,congo_2019
MOZ,9.3,Mandimba,congo_2019
MOZ,8.4,Metarica,congo_2019
MOZ,8.2,Maúa,congo_2019
MOZ,7.9,Nipepe,congo_2019
MOZ,7.0,Lalaua,congo_2019
MOZ,6.5,Mecuburi,congo_2019
MOZ,6.0,Mecuburi,congo_2019
MOZ,6.1,Erati,congo_2019
MOZ,5.2,Memba,congo_2019
AGO,12.4,Namibe,congo_2019
AGO,11.5,Bibala,congo_2019
AGO,11.3,Lubango,congo_2019
AGO,10.7,Tchipungo,congo_2019
AGO,11.8,Tchipungo,congo_2019
AGO,11.9,Matala,congo_2019
AGO,12.2,Jamba,congo_2019
AGO,11.6,Jamba,congo_2019
AGO,11.9,Cuchi,congo_2019
AGO,12.0,Cuchi,congo_2019
AGO,12.1,Menongue,congo_2019
AGO,12.1,Cuito Cuanavale,congo_2019
AGO,13.7,Cuito Cuanavale,congo_2019
AGO,13.8,Cuito Cuanavale,congo_2019
AGO,13.4,Cuito Cuanavale,congo_2019
AGO,13.2,Luchazes,congo_2019
AGO,13.0,Luchazes,congo_2019
AGO,13.3,Lumbala-Nguimbo,congo_2019
AGO,14.9,Lumbala-Nguimbo,congo_2019
ZMB,15.1,Sikongo,congo_2019
ZMB,14.2,Kalabo,congo_2019
ZMB,12.9,Lukulu,congo_2019
ZMB,12.7,Kaoma,congo_2019
ZMB,11.6,Kaoma,congo_2019
ZMB,11.8,Kaoma,congo_2019
ZMB,11.7,Nkeyema,congo_2019
ZMB,12.0,Mumbwa,congo_2019
ZMB,12.1,Mumbwa,congo_2019
ZMB,10.8,Mumbwa,congo_2019
ZMB,10.3,Chibombo,congo_2019
ZMB,11.2,Chibombo,congo_2019
ZMB,10.2,Chisamba,congo_2019
ZMB,10.3,Chisamba,congo_2019
ZMB,11.2,Luano,congo_2019
ZMB,11.9,Rufunsa,congo_2019
ZMB,12.2,Nyimba,congo_2019
ZMB,11.3,Nyimba,congo_2019
MOZ,11.0,Zumbu,congo_2019
MOZ,10.7,Maravia,congo_2019
MOZ,11.2,Maravia,congo_2019
MOZ,11.8,Chifunde,congo_2019
MOZ,11.4,Macanga,congo_2019
MOZ,9.6,Macanga,congo_2019
MOZ,9.6,Angónia,congo_2019
MWI,10.4,SC Makwangwala,congo_2019
MWI,10.4,SC Chikweo,congo_2019
MOZ,8.9,Mecanhelas,congo_2019
MOZ,8.8,Cuamba,congo_2019
MOZ,7.7,Malema,congo_2019
MOZ,7.4,Malema,congo_2019
MOZ,7.0,Ribaue,congo_2019
MOZ,5.9,Mecuburi,congo_2019
MOZ,6.2,Mecuburi,congo_2019
MOZ,5.9,Muecate,congo_2019
MOZ,5.5,Monapo,congo_2019
MOZ,5.3,Mossuril,congo_2019
AGO,12.6,Namibe,congo_2019
AGO,12.3,Virei,congo_2019
AGO,10.5,Virei,congo_2019
AGO,10.6,Chibia,congo_2019
AGO,11.1,Tchipungo,congo_2019
AGO,10.8,Tchipungo,congo_2019
AGO,11.7,Matala,congo_2019
AGO,11.3,Jamba,congo_2019
AGO,11.1,Jamba,congo_2019
AGO,11.2,Cuvelai,congo_2019
AGO,11.6,Cuchi,congo_2019
AGO,11.8,Menongue,congo_2019
AGO,12.0,Cuito Cuanavale,congo_2019
AGO,12.5,Cuito Cuanavale,congo_2019
AGO,14.0,Cuito Cuanavale,congo_2019
AGO,14.3,Mavinga,congo_2019
AGO,13.2,Mavinga,congo_2019
AGO,13.3,Mavinga,congo_2019
AGO,13.0,Lumbala-Nguimbo,congo_2019
AGO,14.1,Lumbala-Nguimbo,congo_2019
ZMB,15.1,Sikongo,congo_2019
ZMB,13.5,Kalabo,congo_2019
ZMB,13.8,Limulunga,congo_2019
ZMB,12.5,Mongu,congo_2019
ZMB,11.2,Luampa,congo_2019
